id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
61773,Pabrai's Fresh and Naturelle Ice Cream,"Lake Town,Kolkata",4.8,100,300.0,Ice Cream,22818013002089,https://www.swiggy.com/restaurants/pabrais-fresh-and-naturelle-ice-cream-near-bangur-avenue-swimming-pool-lake-town-kolkata-61773,"Pabrai's Fresh and Naturelle Ice Cream, Shop 2, Ground Floor, Block A, 88 Bangur Avenue, Bangur, Kolkata",Menu/61773.json
384132,Petukram,"Lake Town,Kolkata",4.0,50,300.0,"Chinese,Combo",22821013001180,https://www.swiggy.com/restaurants/petukram-lake-town-kolkata-384132,"Petukram, 1/1, Block - D, Bangur Avenue, Kolkata-700055",Menu/384132.json
383287,KBC-Kolkata Biryani Co,"Lake Town,Kolkata",3.5,20,300.0,"Biryani,Mughlai",22821013003750,https://www.swiggy.com/restaurants/kbc-kolkata-biryani-co-lake-town-kolkata-383287,"KBC-Kolkata Biryani Co, 101/1, Sahid Sunil Sen sarani. Kolkata-700028., Kolkata",Menu/383287.json
528238,Mr And Mrs Kitchen,"Lake Town,Kolkata",4.9,20,300.0,Tandoor,22822135000228,https://www.swiggy.com/restaurants/mr-and-mrs-kitchen-baganhati-baguiati-kolkata-528238,"Mr And Mrs Kitchen, PRASHAD ROY SMRITI MARKET.   STALL NO.   26 BAGUIHATI BAZAR  P.O : Deshbandhu Nagar. P.S : Baguihati  Kolkata : 700 059",Menu/528238.json
489148,Denzong Kitchen,"Lake Town,Kolkata",3.8,50,300.0,"Chinese,Tibetan",22821013004203,https://www.swiggy.com/restaurants/denzong-kitchen-lake-town-kolkata-489148,"Denzong Kitchen, 351/A, JESSORE ROAD, PS- LAKE TOWN, WARD NO-20, SOUTH DUM DUM MUNICIPALITY, North Twenty Four Parganas, West Bengal - 700055",Menu/489148.json
322717,Koshe Kosha - Nagerbazar,"Lake Town,Kolkata",4.2,100,500.0,Bengali,license,https://www.swiggy.com/restaurants/koshe-kosha-nagerbazar-nagerbazar-below-senco-gold-kolkata-322717,"Koshe Kosha - Nagerbazar, 507/4 Jessore Road, Devendra  Nagar, Nagerbazar, South Dumdum,  West Bengal 700074",Menu/322717.json
376418,Pankti Bhoj,"Lake Town,Kolkata",4.2,100,300.0,"Bengali,North Indian",22821013002409,https://www.swiggy.com/restaurants/pankti-bhoj-lake-town-dum-dum-park-kolkata-376418,"Pankti Bhoj, EB-1/14, BAGUIATI, GHOSH PARA, KOLKATA-700059",Menu/376418.json
450947,Balloon Chef,"Lake Town,Kolkata",4.1,100,300.0,"Indian,Chinese",22821135000054,https://www.swiggy.com/restaurants/balloon-chef-lake-town-kolkata-450947,"Balloon Chef, P-81 Laketown Block- B, Kolkata- 700089",Menu/450947.json
492660,ANNAPURNA PURE VEG FOOD,"Lake Town,Kolkata",3.3,50,300.0,"South Indian,Indian",22821013006348,https://www.swiggy.com/restaurants/annapurna-pure-veg-food-lake-town-kolkata-492660,"ANNAPURNA PURE VEG FOOD, 334, Jessore Road , Kalindi , Ward No - 19, South Dum Dum Municipality , North Twenty Four Parganas, West Bengal 700089",Menu/492660.json
345941,Mama Mia! - Italian Ice Creams,"Lake Town,Kolkata",4.6,100,300.0,"Ice Cream,Desserts",22821013000827,https://www.swiggy.com/restaurants/mama-mia-italian-ice-creams-lake-town-kolkata-345941,"Mama Mia! - Italian Ice Creams, Block-A, 117, Bangur Avenue, Ground Floor, North Twenty Four Parganas.700055",Menu/345941.json
377415,Peaberrys,"Dumdum,Kolkata",4.3,100,280.0,"Continental,Snacks",22821013003183,https://www.swiggy.com/restaurants/peaberrys-north-dumdum-kolkata-377415,"Peaberrys, 561/D, Lake View Park Road, WARD NO-15,  BARANAGAR MUNICIPALITY, North  Twenty Four Parganas, West Bengal -  700108",Menu/377415.json
99136,Wow! Momo,"Dumdum,Kolkata",4.4,1,300.0,"Tibetan,Healthy Food",12819013000030,https://www.swiggy.com/restaurants/wow-momo-opp-sonali-picture-hall-dakshineswar-kolkata-99136,"Wow! Momo, 140, B T ROAD, SUPERMARKET, OPP SONALI PICTURE HALL, KOLKATA 700108",Menu/99136.json
173713,Bagels the cake & cookies shop,"Dumdum,Kolkata",4.3,500,400.0,Bakery,22818013001576,https://www.swiggy.com/restaurants/bagels-the-cake-and-cookies-shop-lalgor-school-dum-dum-kolkata-173713,"Bagels the cake & cookies shop, 70B LALGOR.KOLKATA.700030",Menu/173713.json
447966,Amit Fuchka Stall,"Dumdum,Kolkata",4.2,50,110.0,"Street Food,Chaat",22821132000049,https://www.swiggy.com/restaurants/amit-fuchka-stall-new-area-dumdum-kolkata-447966,"Amit Fuchka Stall, 375A , Maharaja Nanda Kumar Road",Menu/447966.json
102633,Downtown Foodstop,"Dumdum,Kolkata",3.5,20,300.0,"North Indian,Mughlai",22818013004389,https://www.swiggy.com/restaurants/downtown-foodstop-north-twenty-four-parganas-dum-dum-kolkata-102633,"Downtown Foodstop, 83/2 dumdum road",Menu/102633.json
489236,6 Ballygunge Place Takeaway,"Dumdum,Kolkata",4.6,20,800.0,Indian,license,https://www.swiggy.com/restaurants/6-ballygunge-place-takeaway-north-dumdum-kolkata-489236,"6 Ballygunge Place Takeaway, PREMISES NO 587,110 B.T.ROAD,WARD NO-17,KOLKATA,PIN-700056,",Menu/489236.json
215462,Red Chilli,"Dumdum,Kolkata",3.9,50,250.0,"Biryani,Indian",22819013003113,https://www.swiggy.com/restaurants/red-chilli-dumdum-dum-dum-kolkata-215462,"Red Chilli, 2/21, TANWAR COLONY, PRATHAMA APARTMENT, WARD NO-16, KOLKATA-700074, District - North Twenty Four Parganas, STATE - West Bengal",Menu/215462.json
420270,Food Centre,"Dumdum,Kolkata",4.2,50,250.0,Indian,22821013002814,https://www.swiggy.com/restaurants/food-centre-dumdum-kolkata-420270,"Food Centre, 16, paramhansa sarani,italgacha road. Dum dum Kolkata - 700079",Menu/420270.json
23941,Domino's Pizza,"Dumdum,Kolkata",4.5,100,400.0,Pizzas,12816019001687,https://www.swiggy.com/restaurants/dominos-pizza-salt-lake-north-dumdum-kolkata-23941,"Domino's Pizza, First Floor, Premises No. 40, Bt Road, Ward No.1, Kolkata, West Bengal- 700050",Menu/23941.json
423414,The Brooklyn Creamery - Healthy Ice Cream,"Dumdum,Kolkata",4.1,20,200.0,"Desserts,Ice Cream",22822135000155,https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-south-dum-dum-municipality-kolkata-423414,"The Brooklyn Creamery - Healthy Ice Cream, Darao Pathik Bor, 83/3, Mallick Colony, Kolkata - 700074, North 24 Parganas, South Dum Dum Municipality, North Twenty Four Parganas, (West Bengal) - 700074",Menu/423414.json
284795,24*7 cafe,"Dumdum,Kolkata",4.1,50,150.0,"Snacks,Indian",22820013001938,https://www.swiggy.com/restaurants/24-7-cafe-tamali-apartment-dum-dum-kolkata-284795,"24*7 cafe, 483/2 , jawpur road, dum dum, kolkata - 700074",Menu/284795.json
33514,Farest Kitchen,"Dumdum,Kolkata",4.0,20,250.0,Chinese,22818033000156,https://www.swiggy.com/restaurants/farest-kitchen-near-anjali-sarees-showroon-dum-dum-kolkata-33514,"Farest Kitchen, 126(old 38/1) Dumdum Block-D, beside motijheel girls school",Menu/33514.json
65033,Chandigarh Hotel,"Dumdum,Kolkata",3.9,500,300.0,Indian,12819019003560,https://www.swiggy.com/restaurants/chandigarh-hotel-near-shastro-police-cossipore-kolkata-65033,"Chandigarh Hotel, 28, B.T. Road, Chiriamore, Dum Dum, Kolkata",Menu/65033.json
161627,Ziqra restaurant,"Dumdum,Kolkata",3.9,50,300.0,Mughlai,12819019001105,https://www.swiggy.com/restaurants/ziqra-restaurant-bt-road-cossipore-kolkata-161627,"Ziqra restaurant, 14 BT Road, Kolkata",Menu/161627.json
290810,The Tasty Cook,"Dumdum,Kolkata",3.4,50,400.0,"Chinese,Indian",22821013003314,https://www.swiggy.com/restaurants/the-tasty-cook-dumdum-dum-dum-kolkata-290810,"The Tasty Cook, The Silverline Hotel, 44 Jessore Road (327 N.S. Sarani)",Menu/290810.json
284784,Park Fast Food Centre,"Dumdum,Kolkata",4.3,100,280.0,"Indian,Chinese",22820013001963,https://www.swiggy.com/restaurants/park-fast-food-centre-dumdum-baranagar-kolkata-284784,"Park Fast Food Centre, 98/21, GOPAL LAL TAGORE ROAD, BARANAGAR, KOLKATA-700036, BARANAGAR MUNICIPALITY, North Twenty Four Parganas (West Bengal), - 700036",Menu/284784.json
327257,Chaplin Chinese Restaurant,"Dumdum,Kolkata",3.8,20,300.0,North Indian,22821033000714,https://www.swiggy.com/restaurants/chaplin-chinese-restaurant-dumdum-sinthee-kolkata-327257,"Chaplin Chinese Restaurant, ""48/4B B.T.ROAD, KOLKATA MUNICIPAL CORPORATION, Kolkata""	-700050",Menu/327257.json
340578,GITA RANIS SUSWADU HESEL,"Dumdum,Kolkata",3.1,20,200.0,Indian,license,https://www.swiggy.com/restaurants/gita-ranis-suswadu-hesel-dumdum-dum-dum-kolkata-340578,"GITA RANIS SUSWADU HESEL, 929/3/1 purba sinthee cross road , PO Ghughudanga, PS Dumdum, BOROUGH- III, KOLKATA MUNICIPAL CORPORATION, Kolkata, West Bengal, 700030",Menu/340578.json
49086,Foodizm,"Dumdum,Kolkata",4.2,100,300.0,"Chinese,Thai",22818013004052,https://www.swiggy.com/restaurants/foodizm-near-lovely-fast-food-center-baranagar-kolkata-49086,"Foodizm, 262, B.T. Road, Tobin Road Crossing, Kol: 36",Menu/49086.json
49085,New Sher e Punjab Hotel,"Dumdum,Kolkata",4.2,100,400.0,"Indian,Chinese",12818013000227,https://www.swiggy.com/restaurants/new-sher-e-punjab-hotel-near-axis-bank-atm-dakshineswar-kolkata-49085,"New Sher e Punjab Hotel, 131,B.T Road, KOL-108",Menu/49085.json
551927,Haji Biryani,"Dumdum,Kolkata",3.9,20,200.0,"Biryani,Snacks",22822135000367,https://www.swiggy.com/restaurants/haji-biryani-dumdum-kolkata-551927,"Haji Biryani, 333, R.N. Guha Road, Dumdum, WARD NO-21, SOUTH DUM DUM MUNICIPALITY, North Twenty Four Parganas, West Bengal - 700028",Menu/551927.json
22834,Gurudev Restaurant,"Dumdum,Kolkata",4.3,100,300.0,"Indian,Chinese",22818013003516,https://www.swiggy.com/restaurants/gurudev-restaurant-near-nagerbazar-more-kolkata-kolkata-22834,"Gurudev Restaurant, 3A, Narasingha Avenue, Dum Dum, Kolkata",Menu/22834.json
355429,Maa kali Mistanna Vander,"Dumdum,Kolkata",4.4,100,200.0,"Sweets,Snacks",22819013005921,https://www.swiggy.com/restaurants/maa-kali-mistanna-vander-north-dumdum-ananya-kolkata-355429,"Maa kali Mistanna Vander, 17/B T N Chatterjee Street Baranagar Kolkatta West Bengal - 700090",Menu/355429.json
22836,Mitra Cafe,"Dumdum,Kolkata",4.5,500,300.0,"North Indian,Fast Food",12816019001386,https://www.swiggy.com/restaurants/mitra-cafe-near-dumdum-metro-station-paikpara-kolkata-22836,"Mitra Cafe, 14L/1A, Dum Dum Road, Dum Dum, Kolkata",Menu/22836.json
355663,SWAAD ANUSAAR,"Dumdum,Kolkata",3.4,20,300.0,Indian,22820013004760,https://www.swiggy.com/restaurants/swaad-anusaar-dumdum-golpark-kolkata-355663,"SWAAD ANUSAAR, Emami City, Jessore Road, Golpark, Kolkata, West Bengal, India",Menu/355663.json
435949,THE SPICE ROUTE,"Dumdum,Kolkata",4.3,20,300.0,"North Indian,Tandoor",12821013000890,https://www.swiggy.com/restaurants/the-spice-route-dunlop-kolkata-435949,"THE SPICE ROUTE, 156, 1A, Barrackpore Trunk Rd, near Gurudwara, Dunlop, Narendra Nagar, Beehive Garden, Belghoria, Kolkata, West Bengal 700108",Menu/435949.json
293492,WRAP KING,"Dumdum,Kolkata",3.7,50,300.0,"Mexican,Beverages",22821132000077,https://www.swiggy.com/restaurants/wrap-king-dumdum-dumdum-airport-gate-no-1-kolkata-293492,"WRAP KING, 454,P K Guha road,Kol - 700028",Menu/293492.json
547142,New Arsalan Biryani,"Dumdum,Kolkata",3.7,20,200.0,"Biryani,Snacks",22821132000084,https://www.swiggy.com/restaurants/new-arsalan-biryani-belghoria-baranagar-kolkata-547142,"New Arsalan Biryani, 104 B.T. Road, Bonohooghly, Kolkata - 700108",Menu/547142.json
124346,Flavors Of East,"Dumdum,Kolkata",4.0,100,250.0,Indian,22819013000172,https://www.swiggy.com/restaurants/flavors-of-east-near-yellow-chillies-dumdum-kolkata-124346,"Flavors Of East, Flavors of East 290/1 Jessore road naskar Bagan Near Chinese temple Kolkata :700055",Menu/124346.json
205562,Lokenath Restaurant,"Dumdum,Kolkata",3.4,50,250.0,Indian,22818013000985,https://www.swiggy.com/restaurants/lokenath-restaurant-north-dumdum-baranagar-kolkata-205562,"Lokenath Restaurant, 20/25 NETAJI COLONY, District - North Twenty Four Parganas, STATE - West Bengal",Menu/205562.json
145689,Bandhan Hotel & Restaurant,"Dumdum,Kolkata",3.9,50,400.0,"Chinese,North Indian",22818013003680,https://www.swiggy.com/restaurants/bandhan-hotel-and-restaurant-dum-dum-kolkata-145689,"Bandhan Hotel & Restaurant, 11, Vivekananda Sarani Road, Italgacha, Motilal Colony, Rajbari, Dum Dum, Kolkata",Menu/145689.json
504652,Mithun Chicken Center & Restaurant,"Dumdum,Kolkata",3.7,20,200.0,North Indian,22821013004554,https://www.swiggy.com/restaurants/mithun-chicken-center-and-restaurant-dumdum-kolkata-504652,"Mithun Chicken Center & Restaurant, 26, Bakultala Ln, Nalta, Rajbari, Dum Dum, Kolkata, West Bengal 700065, India",Menu/504652.json
305332,Pet Puja,"Dumdum,Kolkata",3.3,20,250.0,"Rajasthani,Indian",license,https://www.swiggy.com/restaurants/pet-puja-dumdum-paikpara-kolkata-305332,"Pet Puja, 37W RM Road, Kolkata 700037",Menu/305332.json
418497,Biggies Burger,"Dumdum,Kolkata",4.1,100,300.0,"American,Fast Food",22821013003601,https://www.swiggy.com/restaurants/biggies-burger-north-dumdum-bt-road-kolkata-418497,"Biggies Burger, 131/6, B T ROAD, BARANAGAR, KOLKATA,  WARD NO-14, BARANAGAR MUNICIPALITY,  North Twenty Four Parganas, West Bengal  - 700108",Menu/418497.json
38178,Steaming Mug,"Dumdum,Kolkata",4.1,20,250.0,Italian,22821033000040,https://www.swiggy.com/restaurants/steaming-mug-near-satyanarayan-mistana-bhandar-paikpara-kolkata-38178,"Steaming Mug, 29/1C, Northern Avenue, Kolkata",Menu/38178.json
165289,Dhaka Biryani House,"Dumdum,Kolkata",4.1,100,500.0,"Biryani,Indian",12817013000493,https://www.swiggy.com/restaurants/dhaka-biryani-house-north-dumdum-kolkata-kolkata-165289,"Dhaka Biryani House, 144/1 B.T Road,Dunlop,Kolkata-700108",Menu/165289.json
55132,Flurys,"Dumdum,Kolkata",4.1,100,500.0,"Desserts,Healthy Food",license,https://www.swiggy.com/restaurants/flurys-dum-dum-road-east-kolkata-township-kolkata-55132,"Flurys, Shop No.103, 14 Dum Dum Road, Aangan Apartment, Ground floor, Opposite Dumdum Motijheel College, Kolkata-700074",Menu/55132.json
442347,SAVISTER,"Dumdum,Kolkata",4.0,20,250.0,"Snacks,Beverages",22822135000129,https://www.swiggy.com/restaurants/savister-lake-town-south-dum-dum-municipality-kolkata-442347,"SAVISTER, P-11, Bangur Ave, Bangur, Lake Town, Kolkata, West Bengal 700055, India",Menu/442347.json
264991,Gunja's Bakery,"Dumdum,Kolkata",4.1,20,250.0,Desserts,22820013000018,https://www.swiggy.com/restaurants/gunjas-bakery-north-dumdum-kolkata-264991,"Gunja's Bakery, 76/B/10, Rai Mohan Banerjee road,Bonhoogly,Kolkata - 700108",Menu/264991.json
22814,The Flavours,"Dumdum,Kolkata",4.2,50,300.0,"North Indian,Chinese",12819019001495,https://www.swiggy.com/restaurants/the-flavours-near-tala-jheel-paikpara-kolkata-22814,"The Flavours, 7/1, Northen Avenue, Dum Dum, Kolkata",Menu/22814.json
399226,R B South Indian Center,"Dumdum,Kolkata",4.3,20,150.0,South Indian,22821013001070,https://www.swiggy.com/restaurants/r-b-south-indian-center-north-dumdum-kolkata-399226,"R B South Indian Center, 54, BT Rd, Dunlop, Saket Nagar, Santhi Nagra Colony, Belghoria, Kolkata, West Bengal 700108, India",Menu/399226.json
252761,aannaz,"Dumdum,Kolkata",3.5,100,350.0,"Indian,Chinese",22819033000775,https://www.swiggy.com/restaurants/aannaz-dumdum-chiriamore-kolkata-252761,"aannaz, 1/1/30, Dum Dum Rd, Chiriamore, Sobji Bagan, Satpukur, Kolkata, West Bengal 700002, India",Menu/252761.json
22808,Darao Pothik Bor,"Dumdum,Kolkata",4.2,1,800.0,"North Indian,Chinese",12817013000180,https://www.swiggy.com/restaurants/darao-pothik-bor-st-mary-orphange-and-day-school-dum-dum-kolkata-22808,"Darao Pothik Bor, 83/3, Dum Dum Road, Opposite St Mary Orphange & Day School, Dum Dum, Kolkata",Menu/22808.json
133492,A1 Haji Fast Food,"Dumdum,Kolkata",4.0,100,300.0,"Mughlai,Indian",22821013004358,https://www.swiggy.com/restaurants/a1-haji-fast-food-north-dumdum-baranagar-kolkata-133492,"A1 Haji Fast Food, 13/a netaji colony kolkta 700036",Menu/133492.json
342961,New Haji Biryani,"Dumdum,Kolkata",3.9,500,150.0,Biryani,22820013003599,https://www.swiggy.com/restaurants/new-haji-biryani-dumdum-dum-dum-kolkata-342961,"New Haji Biryani, Purba Sinthi Kadamtala Market, Purba Sinthee Road, Purba Sinthi, South Dumdum, West Bengal, India",Menu/342961.json
22823,Sabita Restaurant,"Dumdum,Kolkata",4.0,1,300.0,"North Indian,Chinese",license,https://www.swiggy.com/restaurants/sabita-restaurant-near-indira-maidan-dum-dum-kolkata-22823,"Sabita Restaurant, 2/99, Dum Dum Road, Dum Dum, Kolkata",Menu/22823.json
87082,Wow Fried Chicken,"Dumdum,Kolkata",4.2,100,150.0,Fast Food,22818013004094,https://www.swiggy.com/restaurants/wow-fried-chicken-subhasnagar-dum-dum-kolkata-87082,"Wow Fried Chicken, 1/A, Sahid Pralay Das Majumdar Road, Subhasnagar, 1st Bye Lane, Kol-65",Menu/87082.json
134465,One Step Ahead,"Dumdum,Kolkata",4.5,50,300.0,"Bakery,Desserts",22818013002134,https://www.swiggy.com/restaurants/one-step-ahead-nirmal-food-plaza-south-dumdum-kolkata-134465,"One Step Ahead, PANCHALI APARTMENT 880 jessore road naskarbagan beside buddha China mandir bus stop, 4th floor",Menu/134465.json
390420,Calcutta 7,"Dumdum,Kolkata",4.2,50,350.0,Indian,22821033000612,https://www.swiggy.com/restaurants/calcutta-7-dumdum-kolkata-390420,"Calcutta 7, 6, 3D, 1K, Paikpara, Kolkata, West Bengal 700030, India",Menu/390420.json
314279,Cholo Khai,"Dumdum,Kolkata",4.5,20,200.0,Bengali,22820013002707,https://www.swiggy.com/restaurants/cholo-khai-bediapara-dumdum-kolkata-314279,"Cholo Khai, 45, Bhagini Nibedita Sarani, near choto Kath Pool, opposite B.B.Phharmacy, Bediapara, Dum Dum, Kolkata, West Bengal 700077",Menu/314279.json
22820,FoodPath,"Dumdum,Kolkata",3.9,100,400.0,"Italian,Snacks",12818019004106,https://www.swiggy.com/restaurants/foodpath-kali-charan-ghosh-road-sinthee-kolkata-22820,"FoodPath,  2C, KALI CHARAN GHOSH ROAD,KOLKATA 700050",Menu/22820.json
250592,PIZZAMOC'S,"Dumdum,Kolkata",3.6,50,200.0,Italian,22819033000261,https://www.swiggy.com/restaurants/pizzamocs-dumdum-paikpara-kolkata-250592,"PIZZAMOC'S, 14 b bir para lane .ghughudanga , dumdum , Kolkata - 700030",Menu/250592.json
167489,Puchkaman,"Dumdum,Kolkata",2.7,50,150.0,Fast Food,22821013003968,https://www.swiggy.com/restaurants/puchkaman-dum-dum-golpark-kolkata-167489,"Puchkaman, 213/1, DUM DUM ROAD, WARD NO- 14, OPPOSITE HANUMAN MANDIR, KOLKATA - 700074",Menu/167489.json
423503,Haji Biryani,"Dumdum,Kolkata",3.6,50,150.0,Biryani,22819013006564,https://www.swiggy.com/restaurants/haji-biryani-dumdum-kolkata-423503,"Haji Biryani, aji Biryani  442, purbasinthee kadamtala bazar Kolkata - 700030",Menu/423503.json
336042,TREAT & BITE,"Dumdum,Kolkata",4.3,50,200.0,"Chinese,Tandoor",22821033000071,https://www.swiggy.com/restaurants/treat-and-bite-dumdum-sinthee-kolkata-336042,"TREAT & BITE, 125,  Ganapati Sur Sarani,Kolkata-700030",Menu/336042.json
349109,Haji kolkata biryani house -Dum dum,"Dumdum,Kolkata",3.8,100,200.0,"Biryani,Indian",22821013005757,https://www.swiggy.com/restaurants/haji-kolkata-biryani-house-dum-dum-dumdum-dumdum-road-kolkata-349109,"Haji kolkata biryani house -Dum dum, 103, Dumdum road, Kolkata",Menu/349109.json
325017,Shanghai Flavours Of China Town,"Dumdum,Kolkata",4.0,100,200.0,"Chinese,Asian",12820013000309,https://www.swiggy.com/restaurants/shanghai-flavours-of-china-town-dumdum-south-dumdum-kolkata-325017,"Shanghai Flavours Of China Town, 5/2, DUMDUM COSSIPORE ROAD,KOLKATA-700074,WARD NUMBER-22,NORTH 24 PARGANAS-700074",Menu/325017.json
451152,Dinners bar cum Restaurant,"Dumdum,Kolkata",3.7,20,600.0,"Chinese,Indian",12820013000398,https://www.swiggy.com/restaurants/dinners-bar-cum-restaurant-north-dumdum-kolkata-451152,"Dinners bar cum Restaurant, 269, Barrackpore Trunk Rd, Nainan Para, Baranagar, Kolkata, West Bengal 700036, India",Menu/451152.json
378469,Dumghan,"Dumdum,Kolkata",4.0,50,300.0,"Biryani,North Eastern",22821013003183,https://www.swiggy.com/restaurants/dumghan-north-dumdum-kolkata-378469,"Dumghan, 561/D, Lake View Park Road, WARD NO-15,  BARANAGAR MUNICIPALITY, North  Twenty Four Parganas, West Bengal -  700108",Menu/378469.json
510326,Kwality Walls Frozen Dessert and Ice Cream Shop,"Dumdum,Kolkata",4.8,100,200.0,"Ice Cream,Desserts",22822135000108,https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-dumdum-kolkata-510326,"Kwality Walls Frozen Dessert and Ice Cream Shop, TARAKNATH VARIETY STORE: 476/1, PURBA SINTHEE ROAD, GHUGHUGANGA, WARD NO-13, NORTH 24 PARGANAS, WEST BENGAL-700030 (HUL- I218795P4562)",Menu/510326.json
364193,Wings Master,"Dumdum,Kolkata",4.3,50,350.0,Indian,22820013000598,https://www.swiggy.com/restaurants/wings-master-dumdum-dum-dum-kolkata-364193,"Wings Master, 6a, Harimohan Dutta Road, Gora Bazar, Rajbari, Dum Dum, Kolkata, West Bengal, India",Menu/364193.json
172334,Lucknow Biryani House,"Dumdum,Kolkata",3.2,50,200.0,Indian,22822135000429,https://www.swiggy.com/restaurants/lucknow-biryani-house-north-twenty-four-parganas-dum-dum-kolkata-172334,"Lucknow Biryani House, 42/B/1 Dum Dum Road, Kolkata, South Dum Dum Municipality, North Twenty Four Parganas (West Bengal),- 700074",Menu/172334.json
51495,Kolkata Fries,"Dumdum,Kolkata",4.3,20,200.0,"Fast Food,American",12818013000190,https://www.swiggy.com/restaurants/kolkata-fries-near-police-station-baranagar-kolkata-51495,"Kolkata Fries, 134/R/1, Netaji Colony, Kolkata-90",Menu/51495.json
136394,24 Grains,"Dumdum,Kolkata",4.1,50,500.0,"Indian,Chinese",22818034000087,https://www.swiggy.com/restaurants/24-grains-north-dumdum-baranagar-kolkata-136394,"24 Grains, 5,Kashinath Dutta Road",Menu/136394.json
219786,Damn! Yumm!,"Dumdum,Kolkata",3.8,100,250.0,"Chinese,Indian",22821132000061,https://www.swiggy.com/restaurants/damn-yumm-dumdum-dum-dum-kolkata-219786,"Damn! Yumm!,  454,P K Guha road,Kol - 700028",Menu/219786.json
391783,Uttarayan Fast Food And Snacks,"Dumdum,Kolkata",4.0,50,250.0,"Fast Food,Seafood",22819033000492,https://www.swiggy.com/restaurants/uttarayan-fast-food-and-snacks-north-dumdum-kolkata-391783,"Uttarayan Fast Food And Snacks, 57, COSSIPORE ROAD, KOLKATA-700036",Menu/391783.json
358883,New Haji kolkata biryani house - Dum dum,"Dumdum,Kolkata",3.5,20,100.0,"Biryani,Indian",22821013005757,https://www.swiggy.com/restaurants/new-haji-kolkata-biryani-house-dum-dum-dumdum-dum-dum-kolkata-358883,"New Haji kolkata biryani house - Dum dum, 103, Dumdum road, Kolkata",Menu/358883.json
509485,aamio bengali,"Dumdum,Kolkata",4.1,50,299.0,"Bengali,Thalis",22822135000171,https://www.swiggy.com/restaurants/aamio-bengali-dumdum-kolkata-509485,"aamio bengali, 97, Vivekananda Rd, Vivekanand Pally, Durga Nagar, North Dumdum, Kolkata, West Bengal 700065, India",Menu/509485.json
314353,THE FOOD PLACE,"Dumdum,Kolkata",3.9,100,250.0,"Bengali,Chinese",22820013001949,https://www.swiggy.com/restaurants/the-food-place-dumdum-dum-dum-kolkata-314353,"THE FOOD PLACE, NO.119,RAMKRISHNA ROAD,ITALGACHA,NEAR RADHASHREE CINEMA,NORTH 24 PARGANAS-700079",Menu/314353.json
129809,Babul,"Dumdum,Kolkata",4.1,50,500.0,"Indian,Chinese",12817013000284,https://www.swiggy.com/restaurants/babul-airport-dum-dum-kolkata-129809,"Babul, No 2 Motilal Colony, Post Office Rajbari, Dum Dum, Kolkata",Menu/129809.json
83087,Spice Edge,"Dumdum,Kolkata",3.0,100,300.0,"Indian,Chinese",22821013006160,https://www.swiggy.com/restaurants/spice-edge-opposite-childrens-park-dum-dum-kolkata-83087,"Spice Edge, 133, Rastraguru Avenue, Clivehouse, DumDum, Kolkata - 700028 Landmark : Opposite to Children's Park Or Kalakali Community Hall. ",Menu/83087.json
360845,My Food Story,"Dumdum,Kolkata",3.6,20,300.0,"Chinese,Pastas",22821013002034,https://www.swiggy.com/restaurants/my-food-story-north-dumdum-kolkata-360845,"My Food Story, 104, B.T.ROAD, WARD NO-15, BARANAGAR MUNICIPALITY, North Twenty Four Parganas, West Bengal, 700035",Menu/360845.json
231410,Indus Pizza,"Dumdum,Kolkata",3.8,100,300.0,"Beverages,Desserts",license,https://www.swiggy.com/restaurants/indus-pizza-dumdum-dum-dum-kolkata-231410,"Indus Pizza, 62, Italgacha, Rajbari, Dum Dum, Near Hotel Royal Crown (Airport), Kolkata-700079",Menu/231410.json
56969,Aamar Kolkata,"Dumdum,Kolkata",3.9,500,300.0,"Bengali,Thalis",22818033000027,https://www.swiggy.com/restaurants/aamar-kolkata-seven-tanks-ln-dumdum-kolkata-56969,"Aamar Kolkata,  28J, Northern Avenue Kolkata 30.",Menu/56969.json
348456,MONDAL BROTHER'S,"Dumdum,Kolkata",3.5,20,300.0,Indian,22818019008053,https://www.swiggy.com/restaurants/mondal-brothers-dumdum-cossipore-kolkata-348456,"MONDAL BROTHER'S, B-37/1A/H/5 COSSIPORE ROAD,District - Kolkata,West Bengal - 700002",Menu/348456.json
22799,Abar Khaboo,"Dumdum,Kolkata",4.0,1,300.0,"Chinese,Biryani",22818033000245,https://www.swiggy.com/restaurants/abar-khaboo-near-crossing-chiriamore-kolkata-22799,"Abar Khaboo, 26/42, Dum Dum Road, Near Chira More, Paikpara, Kolkata",Menu/22799.json
340723,MOU DELICIOUS KITCHEN,"Dumdum,Kolkata",3.8,20,150.0,"Thalis,Chinese",22821013004209,https://www.swiggy.com/restaurants/mou-delicious-kitchen-dumdum-dum-dum-kolkata-340723,"MOU DELICIOUS KITCHEN, 1496 SHKB Sarani, Bahiragath Colony, Jawpur, Kolkata, West Bengal 700074, India",Menu/340723.json
